,s,t,m,k,a
2022-03-29 21:00:00,-48.25559203,-100.8521385,-28.78713709,-19.22381095,-4.83024241
2022-03-29 22:00:00,-43.94104046,-99.21952227,-28.26687081,-18.93973868,-4.806303279
2022-03-29 23:00:00,-41.0822634,-99.84434692,-28.59025715,-18.9863204,-4.691191819
2022-03-30 00:00:00,-40.39071149,-99.20183806,-28.35816473,-18.88819699,-4.709114628
2022-03-30 01:00:00,-39.77713792,-99.7236702,-28.57897612,-18.95173534,-4.662247278
2022-03-30 02:00:00,-40.20455533,-100.1804034,-28.66536889,-19.06078336,-4.728098914
2022-03-30 03:00:00,-41.11607408,-101.530012,-29.05989688,-19.3133889,-4.783440459
2022-03-30 04:00:00,-43.77258668,-104.0778339,-29.77701403,-19.80410429,-4.915597281
2022-03-30 05:00:00,-49.07639197,-108.273038,-31.15203885,-20.51499325,-4.938973819
2022-03-30 06:00:00,-51.3630635,-104.5122395,-30.00301695,-19.83590471,-4.834396229
2022-03-30 07:00:00,-53.04841779,-105.5588637,-30.23230169,-20.07013706,-4.953986211
2022-03-30 08:00:00,-59.48388695,-106.861637,-30.627975,-20.30655817,-4.992570667
2022-03-30 09:00:00,-62.68375805,-108.8018605,-31.25500915,-20.63978224,-5.012277667
2022-03-30 10:00:00,-63.74575236,-111.5740129,-32.17642305,-21.10312611,-5.014914584
2022-03-30 11:00:00,-64.80083318,-112.2188424,-32.33985971,-21.23635095,-5.066421093
2022-03-30 12:00:00,-65.04848514,-109.8830907,-31.67514146,-20.79012617,-4.952555441
2022-03-30 13:00:00,-65.59422917,-103.906063,-29.76751388,-19.7515974,-4.867840463
2022-03-30 14:00:00,-64.7964585,-98.06183608,-27.87615099,-18.7492032,-4.811127705
2022-03-30 15:00:00,-64.34799133,-92.62057763,-26.19719286,-17.77492945,-4.676333017
2022-03-30 16:00:00,-63.92879459,-91.7032159,-25.98904842,-17.57321443,-4.578690217
2022-03-30 17:00:00,-60.58298073,-87.45975503,-24.63161012,-16.83744662,-4.521641556
2022-03-30 18:00:00,-57.45801436,-93.0790269,-26.43978759,-17.80644851,-4.586554715
2022-03-30 19:00:00,-55.9036697,-96.71059944,-27.33113591,-18.57129853,-4.905730569
2022-03-30 20:00:00,-50.13468109,-97.2557367,-27.46974359,-18.68370711,-4.948835313
2022-03-30 21:00:00,-44.91323116,-98.17910674,-27.86851523,-18.7921113,-4.857853683
2022-03-30 22:00:00,-42.61951762,-98.03924839,-27.87054541,-18.74447676,-4.80920405
2022-03-30 23:00:00,-40.63882877,-96.78144223,-27.54339112,-18.48878519,-4.717089627
2022-03-31 00:00:00,-40.69399063,-94.72373488,-26.84286559,-18.1531455,-4.731712708
2022-03-31 01:00:00,-40.47402832,-96.1802048,-27.35645672,-18.38183991,-4.703611546
2022-03-31 02:00:00,-40.33821053,-95.9166777,-27.26817473,-18.33813853,-4.704051166
2022-03-31 03:00:00,-41.55806168,-96.64564278,-27.45923068,-18.48559892,-4.755983581
2022-03-31 04:00:00,-50.05365025,-100.4606177,-28.68297537,-19.1453849,-4.803897213
2022-03-31 05:00:00,-64.4557415,-100.2068036,-28.71451101,-19.04501237,-4.68775687
2022-03-31 06:00:00,-73.02537903,-95.17225378,-27.15805671,-18.14505624,-4.56602788
2022-03-31 07:00:00,-78.41794543,-98.19991645,-28.00649677,-18.7300571,-4.726808712
2022-03-31 08:00:00,-82.71904085,-102.3336927,-29.16961158,-19.52642512,-4.941619324
2022-03-31 09:00:00,-85.89769448,-101.8025988,-28.84789378,-19.51025272,-5.086305829
2022-03-31 10:00:00,-86.05748133,-102.6569429,-29.09924126,-19.66936034,-5.119739706
2022-03-31 11:00:00,-85.92598552,-95.18610526,-26.66728145,-18.39506103,-5.061420301
2022-03-31 12:00:00,-85.21823233,-92.60694436,-26.02620918,-17.85587686,-4.84277227
2022-03-31 13:00:00,-85.00784583,-89.33543441,-25.24850875,-17.15422376,-4.529969387
2022-03-31 14:00:00,-84.20742579,-88.73180464,-25.26991129,-16.94231257,-4.307356924
2022-03-31 15:00:00,-83.42142192,-86.83997975,-24.66742744,-16.6129462,-4.279232479
2022-03-31 16:00:00,-81.80375184,-86.50661121,-24.62745928,-16.52180743,-4.208077791
2022-03-31 17:00:00,-66.30652094,-87.87595207,-25.10604203,-16.73896301,-4.185941989
2022-03-31 18:00:00,-59.88332449,-90.77975889,-25.84549024,-17.33717451,-4.414429388
2022-03-31 19:00:00,-58.16153039,-94.27773865,-26.76358762,-18.04411908,-4.662325267
2022-03-31 20:00:00,-51.89596071,-95.85464508,-27.18879578,-18.35715047,-4.762752575
2022-03-31 21:00:00,-46.19072799,-96.78423373,-27.42621262,-18.54830493,-4.83519862
2022-03-31 22:00:00,-43.28573592,-96.47348781,-27.36965025,-18.47300414,-4.788179016
2022-03-31 23:00:00,-41.08136348,-99.59855716,-28.46931344,-18.96486233,-4.730205615
2022-04-01 00:00:00,-40.83922239,-98.29299301,-28.01231461,-18.7581737,-4.752016392
2022-04-01 01:00:00,-40.53163359,-100.3825341,-28.76654504,-19.07757218,-4.694299662
2022-04-01 02:00:00,-40.91978993,-97.55576493,-27.7154767,-18.66084996,-4.803111614
2022-04-01 03:00:00,-41.11776885,-102.211156,-29.3670609,-19.38685488,-4.703324431
2022-04-01 04:00:00,-43.07681373,-104.1369156,-29.90563682,-19.75948678,-4.806668368
2022-04-01 05:00:00,-44.50426792,-104.2237232,-30.07937232,-19.7015549,-4.661868746
2022-04-01 06:00:00,-44.39793955,-97.12501984,-27.98423519,-18.38288902,-4.390771423
2022-04-01 07:00:00,-45.51999496,-98.07034023,-28.40700182,-18.4866125,-4.283111586
2022-04-01 08:00:00,-51.77188796,-100.4012892,-29.26078342,-18.8367047,-4.206312987
2022-04-01 09:00:00,-58.35282266,-100.6825677,-29.37019751,-18.87575713,-4.190658374
2022-04-01 10:00:00,-61.92568823,-98.49846406,-28.56841688,-18.54861291,-4.264404477
2022-04-01 11:00:00,-64.5820955,-97.05893852,-28.09493425,-18.30551238,-4.258045255
2022-04-01 12:00:00,-64.16645522,-95.68696433,-27.62349321,-18.08390817,-4.27216157
2022-04-01 13:00:00,-63.84789351,-91.36711774,-26.31174457,-17.29983363,-4.143961347
2022-04-01 14:00:00,-63.43110938,-91.00013908,-26.27248305,-17.19713817,-4.060896642
2022-04-01 15:00:00,-62.43136708,-87.64952218,-25.09673254,-16.66814112,-4.119774854
2022-04-01 16:00:00,-61.24811356,-85.13886567,-24.29005901,-16.23459238,-4.089562878
2022-04-01 17:00:00,-52.32225609,-84.12523008,-23.95514487,-16.06417092,-4.086598486
2022-04-01 18:00:00,-46.73630206,-82.42923763,-23.38777485,-15.78252512,-4.088637695
2022-04-01 19:00:00,-48.94694611,-91.10525042,-25.83295337,-17.45194012,-4.535463435
2022-04-01 20:00:00,-47.33260785,-94.7206892,-26.81285365,-18.16713624,-4.760709413
2022-04-01 21:00:00,-43.9872185,-98.82191594,-28.28603181,-18.79762274,-4.654606832
2022-04-01 22:00:00,-42.13544021,-101.9120333,-29.280666,-19.33034477,-4.690011773
2022-04-01 23:00:00,-40.73437776,-100.1771111,-28.72143523,-19.03165275,-4.670935134
2022-04-02 00:00:00,-40.313046,-100.5937398,-28.8096292,-19.126432,-4.7216174
2022-04-02 01:00:00,-40.27592611,-101.1606394,-29.02715747,-19.20663441,-4.693055677
2022-04-02 02:00:00,-40.34745371,-103.772732,-29.90426877,-19.63877628,-4.686641893
2022-04-02 03:00:00,-41.20673218,-107.7190583,-31.14832799,-20.33218876,-4.758024768
2022-04-02 04:00:00,-44.06169973,-109.6639665,-31.60943889,-20.74993605,-4.945216607
2022-04-02 05:00:00,-49.48621715,-110.4149045,-31.7884654,-20.91073545,-5.016502753
2022-04-02 06:00:00,-51.87155477,-107.1695967,-30.8662437,-20.29007706,-4.856955212
2022-04-02 07:00:00,-55.20595905,-104.2215745,-29.83562144,-19.82271412,-4.9049034
2022-04-02 08:00:00,-62.13920326,-106.9552088,-30.73267133,-20.2854006,-4.919064931
2022-04-02 09:00:00,-67.92143583,-107.8219901,-30.9936772,-20.44382478,-4.946986185
2022-04-02 10:00:00,-69.42523754,-104.7051584,-29.91759461,-19.94292216,-4.98412486
2022-04-02 11:00:00,-71.02095794,-103.983357,-29.71320953,-19.80451422,-4.947909455
2022-04-02 12:00:00,-70.87795872,-99.85744776,-28.3360475,-19.11779217,-4.949768416
2022-04-02 13:00:00,-70.57992557,-93.58423597,-26.31448801,-18.03750132,-4.880257319
